timestamp,station_id,line_direction_cid,car1_congestion,car2_congestion,car3_congestion,car4_congestion,car5_congestion,car6_congestion
2025-07-26 15:20:33,BR12,2,2,2,2.0,2.0,0,0
2025-07-26 15:20:31,BR08,2,3,3,3.0,3.0,0,0
2025-07-26 15:20:22,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 15:20:20,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:20:15,BR06,2,2,2,1.0,2.0,0,0
2025-07-26 15:20:08,BR03,1,1,1,1.0,1.0,0,0
2025-07-26 15:20:05,BR23,2,1,1,1.0,1.0,0,0
2025-07-26 15:20:00,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:19:51,BR05,1,2,2,2.0,2.0,0,0
2025-07-26 15:19:39,BR24,1,1,1,1.0,1.0,0,0
2025-07-26 15:19:34,BR13,2,2,2,1.0,2.0,0,0
2025-07-26 15:19:30,BR04,2,2,1,1.0,2.0,0,0
2025-07-26 15:19:22,BR07,1,2,2,2.0,1.0,0,0
2025-07-26 15:19:22,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 15:19:16,BR09,1,3,2,2.0,3.0,0,0
2025-07-26 15:19:14,BR11,1,3,2,3.0,3.0,0,0
2025-07-26 15:19:13,BR16,2,1,1,1.0,1.0,0,0
2025-07-26 15:19:12,BR22,1,1,2,1.0,1.0,0,0
2025-07-26 15:19:02,BR14,2,2,2,3.0,3.0,0,0
2025-07-26 15:18:50,BR11,2,3,2,2.0,2.0,0,0
2025-07-26 15:18:43,BR09,2,3,2,3.0,3.0,0,0
2025-07-26 15:18:42,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:18:30,BR18,2,1,1,2.0,1.0,0,0
2025-07-26 15:18:12,BR16,1,1,1,1.0,1.0,0,0
2025-07-26 15:18:12,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:18:11,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:18:01,BR13,1,2,2,1.0,2.0,0,0
2025-07-26 15:17:59,BR04,1,1,1,1.0,1.0,0,0
2025-07-26 15:17:51,BR07,2,3,2,2.0,3.0,0,0
2025-07-26 15:17:37,BR05,2,1,1,1.0,2.0,0,0
2025-07-26 15:26:46,BR11,2,3,2,2.0,3.0,0,0
2025-07-26 15:26:46,BR14,1,1,2,3.0,3.0,0,0
2025-07-26 15:26:44,BR09,2,3,2,2.0,3.0,0,0
2025-07-26 15:26:41,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:26:30,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:26:23,BR13,1,2,1,2.0,3.0,0,0
2025-07-26 15:26:17,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:26:13,BR20,2,1,1,2.0,2.0,0,0
2025-07-26 15:26:10,BR16,1,2,1,2.0,1.0,0,0
2025-07-26 15:26:07,BR07,2,2,2,2.0,1.0,0,0
2025-07-26 15:25:51,BR04,1,1,1,1.0,1.0,0,0
2025-07-26 15:25:42,BR12,1,3,2,2.0,3.0,0,0
2025-07-26 15:25:35,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:25:33,BR10,1,3,3,2.0,2.0,0,0
2025-07-26 15:25:27,BR23,1,2,2,1.0,1.0,0,0
2025-07-26 15:25:27,BR02,1,1,1,2.0,1.0,0,0
2025-07-26 15:25:18,BR15,2,3,3,1.0,1.0,0,0
2025-07-26 15:25:14,BR08,1,3,2,1.0,2.0,0,0
2025-07-26 15:25:12,BR21,1,1,2,1.0,1.0,0,0
2025-07-26 15:25:11,BR17,2,1,1,2.0,2.0,0,0
2025-07-26 15:25:09,BR06,1,1,1,1.0,1.0,0,0
2025-07-26 15:25:08,BR19,1,1,1,2.0,1.0,0,0
2025-07-26 15:24:46,BR12,2,2,2,2.0,2.0,0,0
2025-07-26 15:24:44,BR08,2,3,2,2.0,3.0,0,0
2025-07-26 15:24:37,BR15,1,1,2,2.0,2.0,0,0
2025-07-26 15:24:37,BR17,1,2,1,1.0,1.0,0,0
2025-07-26 15:24:33,BR10,2,3,2,3.0,4.0,0,0
2025-07-26 15:24:22,BR19,2,1,1,2.0,2.0,0,0
2025-07-26 15:24:19,BR06,2,2,2,1.0,1.0,0,0
2025-07-26 15:24:19,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:24:15,BR23,2,2,1,2.0,1.0,0,0
2025-07-26 15:24:09,BR03,1,2,1,2.0,2.0,0,0
2025-07-26 15:24:05,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:23:49,BR04,2,1,1,1.0,1.0,0,0
2025-07-26 15:23:44,BR24,1,1,2,1.0,1.0,0,0
2025-07-26 15:23:43,BR13,2,2,2,2.0,2.0,0,0
2025-07-26 15:23:40,BR05,1,1,1,1.0,1.0,0,0
2025-07-26 15:23:38,BR16,2,1,1,3.0,2.0,0,0
2025-07-26 15:23:32,BR09,1,3,2,1.0,2.0,0,0
2025-07-26 15:23:28,BR22,1,2,2,1.0,1.0,0,0
2025-07-26 15:23:28,BR07,1,2,2,1.0,2.0,0,0
2025-07-26 15:23:26,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 15:23:10,BR11,1,3,3,2.0,2.0,0,0
2025-07-26 15:23:05,BR14,2,2,2,1.0,2.0,0,0
2025-07-26 15:23:03,BR11,2,2,2,2.0,2.0,0,0
2025-07-26 15:22:54,BR18,1,2,1,1.0,1.0,0,0
2025-07-26 15:22:44,BR14,1,1,1,2.0,2.0,0,0
2025-07-26 15:22:41,BR01,2,1,1,1.0,3.0,0,0
2025-07-26 15:31:03,BR11,2,2,2,2.0,2.0,0,0
2025-07-26 15:30:49,BR09,2,3,2,3.0,3.0,0,0
2025-07-26 15:30:42,BR14,1,2,1,2.0,2.0,0,0
2025-07-26 15:30:39,BR20,2,1,1,2.0,1.0,0,0
2025-07-26 15:30:37,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:30:34,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:30:24,BR13,1,2,2,3.0,3.0,0,0
2025-07-26 15:30:21,BR07,2,2,1,1.0,1.0,0,0
2025-07-26 15:30:17,BR16,1,1,1,2.0,1.0,0,0
2025-07-26 15:30:14,BR22,2,1,1,2.0,2.0,0,0
2025-07-26 15:30:01,BR05,2,2,1,1.0,2.0,0,0
2025-07-26 15:29:57,BR04,1,1,1,1.0,1.0,0,0
2025-07-26 15:29:35,BR12,1,2,1,2.0,3.0,0,0
2025-07-26 15:29:33,BR23,1,2,1,1.0,1.0,0,0
2025-07-26 15:29:26,BR15,2,2,1,1.0,1.0,0,0
2025-07-26 15:29:25,BR06,1,3,2,1.0,1.0,0,0
2025-07-26 15:29:24,BR19,1,2,2,1.0,1.0,0,0
2025-07-26 15:29:23,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:29:18,BR02,1,1,1,1.0,1.0,0,0
2025-07-26 15:29:13,BR17,2,3,2,1.0,1.0,0,0
2025-07-26 15:29:10,BR08,1,2,2,1.0,1.0,0,0
2025-07-26 15:29:05,BR21,1,1,1,1.0,1.0,0,0
2025-07-26 15:29:01,BR19,2,1,1,2.0,1.0,0,0
2025-07-26 15:28:50,BR10,2,2,2,2.0,3.0,0,0
2025-07-26 15:28:48,BR08,2,3,2,2.0,3.0,0,0
2025-07-26 15:28:45,BR17,1,1,1,2.0,1.0,0,0
2025-07-26 15:28:37,BR06,2,1,1,1.0,1.0,0,0
2025-07-26 15:28:33,BR15,1,2,1,2.0,2.0,0,0
2025-07-26 15:28:32,BR21,2,1,1,2.0,1.0,0,0
2025-07-26 15:28:29,BR12,2,3,2,2.0,3.0,0,0
2025-07-26 15:28:11,BR23,2,1,1,2.0,1.0,0,0
2025-07-26 15:28:08,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:27:59,BR03,1,1,1,1.0,1.0,0,0
2025-07-26 15:27:57,BR13,2,2,2,2.0,2.0,0,0
2025-07-26 15:27:49,BR24,1,1,1,1.0,2.0,0,0
2025-07-26 15:27:48,BR04,2,2,1,1.0,1.0,0,0
2025-07-26 15:27:45,BR05,1,1,1,1.0,2.0,0,0
2025-07-26 15:27:45,BR07,1,3,2,1.0,1.0,0,0
2025-07-26 15:27:43,BR20,1,1,2,1.0,1.0,0,0
2025-07-26 15:27:40,BR16,2,3,2,1.0,1.0,0,0
2025-07-26 15:36:31,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:36:21,BR03,1,1,1,1.0,1.0,0,0
2025-07-26 15:36:12,BR05,1,1,1,1.0,1.0,0,0
2025-07-26 15:36:01,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:35:56,BR07,1,2,1,3.0,1.0,0,0
2025-07-26 15:35:52,BR09,1,3,3,2.0,3.0,0,0
2025-07-26 15:35:33,BR11,1,3,3,2.0,3.0,0,0
2025-07-26 15:35:25,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:35:19,BR14,2,3,3,2.0,2.0,0,0
2025-07-26 15:35:19,BR15,2,2,2,1.0,2.0,0,0
2025-07-26 15:35:18,BR18,1,1,1,1.0,1.0,0,0
2025-07-26 15:35:04,BR14,1,2,1,3.0,3.0,0,0
2025-07-26 15:34:59,BR09,2,2,1,3.0,3.0,0,0
2025-07-26 15:34:53,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:34:33,BR13,1,2,1,3.0,2.0,0,0
2025-07-26 15:34:33,BR16,1,2,1,1.0,1.0,0,0
2025-07-26 15:34:29,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:34:29,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 15:34:14,BR04,1,1,1,1.0,1.0,0,0
2025-07-26 15:33:56,BR10,1,3,3,3.0,2.0,0,0
2025-07-26 15:33:39,BR23,1,1,1,1.0,1.0,0,0
2025-07-26 15:33:35,BR12,1,3,3,3.0,3.0,0,0
2025-07-26 15:33:35,BR06,1,2,1,1.0,1.0,0,0
2025-07-26 15:33:29,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:33:26,BR19,1,2,1,1.0,1.0,0,0
2025-07-26 15:33:24,BR17,2,1,1,1.0,1.0,0,0
2025-07-26 15:33:23,BR02,1,1,1,1.0,1.0,0,0
2025-07-26 15:33:23,BR08,1,3,2,3.0,2.0,0,0
2025-07-26 15:33:12,BR21,1,2,1,1.0,2.0,0,0
2025-07-26 15:33:07,BR21,2,1,1,2.0,1.0,0,0
2025-07-26 15:33:00,BR08,2,2,1,2.0,3.0,0,0
2025-07-26 15:32:59,BR17,1,2,1,1.0,1.0,0,0
2025-07-26 15:32:55,BR10,2,2,2,2.0,1.0,0,0
2025-07-26 15:32:54,BR15,1,2,1,2.0,2.0,0,0
2025-07-26 15:32:49,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 15:32:47,BR12,2,2,2,2.0,2.0,0,0
2025-07-26 15:32:39,BR06,2,2,1,1.0,1.0,0,0
2025-07-26 15:41:44,BR06,1,3,2,2.0,1.0,0,0
2025-07-26 15:41:41,BR15,2,1,1,1.0,2.0,0,0
2025-07-26 15:41:41,BR12,1,3,2,3.0,3.0,0,0
2025-07-26 15:41:40,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:41:39,BR23,1,2,1,1.0,1.0,0,0
2025-07-26 15:41:39,BR19,1,1,1,1.0,1.0,0,0
2025-07-26 15:41:35,BR02,1,1,1,1.0,1.0,0,0
2025-07-26 15:41:32,BR08,1,3,3,3.0,2.0,0,0
2025-07-26 15:41:27,BR10,2,2,2,2.0,2.0,0,0
2025-07-26 15:41:15,BR21,1,1,1,1.0,1.0,0,0
2025-07-26 15:41:15,BR17,2,2,1,1.0,1.0,0,0
2025-07-26 15:41:13,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 15:41:05,BR21,2,1,1,1.0,1.0,0,0
2025-07-26 15:41:01,BR12,2,3,2,3.0,3.0,0,0
2025-07-26 15:40:55,BR08,2,2,2,2.0,3.0,0,0
2025-07-26 15:40:54,BR17,1,2,2,1.0,2.0,0,0
2025-07-26 15:40:45,BR15,1,1,1,1.0,2.0,0,0
2025-07-26 15:40:36,BR23,2,1,1,1.0,2.0,0,0
2025-07-26 15:40:33,BR06,2,1,1,1.0,1.0,0,0
2025-07-26 15:40:18,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:40:18,BR03,1,1,1,1.0,1.0,0,0
2025-07-26 15:40:15,BR05,1,2,1,2.0,1.0,0,0
2025-07-26 15:40:04,BR07,1,3,2,2.0,1.0,0,0
2025-07-26 15:40:03,BR13,2,2,2,2.0,1.0,0,0
2025-07-26 15:40:00,BR04,2,1,1,1.0,2.0,0,0
2025-07-26 15:39:55,BR24,1,2,2,1.0,1.0,0,0
2025-07-26 15:39:51,BR09,1,3,3,3.0,3.0,0,0
2025-07-26 15:39:50,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 15:39:42,BR16,2,2,1,2.0,1.0,0,0
2025-07-26 15:39:32,BR22,1,1,1,1.0,1.0,0,0
2025-07-26 15:39:30,BR11,1,3,1,3.0,3.0,0,0
2025-07-26 15:39:29,BR14,2,2,2,2.0,2.0,0,0
2025-07-26 15:39:21,BR18,2,1,1,1.0,1.0,0,0
2025-07-26 15:39:17,BR11,2,3,2,2.0,2.0,0,0
2025-07-26 15:39:11,BR18,1,2,2,1.0,2.0,0,0
2025-07-26 15:39:07,BR09,2,2,2,2.0,3.0,0,0
2025-07-26 15:39:01,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:38:48,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:38:34,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 15:38:29,BR13,1,3,2,3.0,3.0,0,0
2025-07-26 15:38:23,BR16,1,1,2,1.0,2.0,0,0
2025-07-26 15:38:13,BR07,2,2,2,2.0,2.0,0,0
2025-07-26 15:38:10,BR04,1,1,1,1.0,1.0,0,0
2025-07-26 15:37:56,BR05,2,1,1,1.0,1.0,0,0
2025-07-26 15:37:48,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:37:39,BR02,1,2,1,1.0,1.0,0,0
2025-07-26 15:37:37,BR06,1,2,2,3.0,3.0,0,0
2025-07-26 15:37:37,BR23,1,1,1,1.0,1.0,0,0
2025-07-26 15:37:37,BR17,2,2,1,1.0,2.0,0,0
2025-07-26 15:46:37,BR16,1,1,1,1.0,2.0,0,0
2025-07-26 15:46:32,BR04,1,3,3,1.0,1.0,0,0
2025-07-26 15:46:32,BR13,1,2,2,2.0,3.0,0,0
2025-07-26 15:46:32,BR07,2,1,1,3.0,3.0,0,0
2025-07-26 15:46:29,BR20,2,1,1,2.0,1.0,0,0
2025-07-26 15:46:04,BR05,2,2,1,1.0,2.0,0,0
2025-07-26 15:46:02,BR10,1,3,2,2.0,3.0,0,0
2025-07-26 15:45:55,BR12,1,3,2,1.0,2.0,0,0
2025-07-26 15:45:50,BR02,1,1,1,2.0,1.0,0,0
2025-07-26 15:45:47,BR15,2,1,1,2.0,1.0,0,0
2025-07-26 15:45:47,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:45:43,BR06,1,3,3,3.0,2.0,0,0
2025-07-26 15:45:38,BR17,2,1,1,1.0,2.0,0,0
2025-07-26 15:45:38,BR23,1,1,1,1.0,1.0,0,0
2025-07-26 15:45:30,BR08,1,3,3,3.0,2.0,0,0
2025-07-26 15:45:24,BR19,1,1,1,1.0,1.0,0,0
2025-07-26 15:45:24,BR12,2,2,2,2.0,2.0,0,0
2025-07-26 15:45:24,BR21,2,1,1,1.0,1.0,0,0
2025-07-26 15:45:17,BR21,1,2,1,1.0,1.0,0,0
2025-07-26 15:45:12,BR10,2,3,2,2.0,2.0,0,0
2025-07-26 15:45:04,BR17,1,1,1,1.0,2.0,0,0
2025-07-26 15:45:00,BR08,2,2,2,2.0,3.0,0,0
2025-07-26 15:44:53,BR15,1,2,2,2.0,2.0,0,0
2025-07-26 15:44:51,BR19,2,1,1,2.0,1.0,0,0
2025-07-26 15:44:46,BR06,2,1,1,2.0,2.0,0,0
2025-07-26 15:44:44,BR23,2,1,1,2.0,1.0,0,0
2025-07-26 15:44:33,BR03,1,1,1,3.0,1.0,0,0
2025-07-26 15:44:32,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:44:22,BR05,1,3,3,2.0,1.0,0,0
2025-07-26 15:44:15,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:44:07,BR13,2,3,2,3.0,3.0,0,0
2025-07-26 15:44:05,BR16,2,1,1,1.0,2.0,0,0
2025-07-26 15:44:03,BR07,1,3,3,3.0,2.0,0,0
2025-07-26 15:43:55,BR24,1,1,1,1.0,1.0,0,0
2025-07-26 15:43:55,BR04,2,1,1,1.0,2.0,0,0
2025-07-26 15:43:48,BR09,1,3,3,2.0,3.0,0,0
2025-07-26 15:43:46,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 15:43:41,BR11,2,3,2,2.0,2.0,0,0
2025-07-26 15:43:39,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:43:38,BR11,1,3,2,3.0,3.0,0,0
2025-07-26 15:43:35,BR14,2,2,2,2.0,1.0,0,0
2025-07-26 15:43:34,BR22,1,2,1,1.0,1.0,0,0
2025-07-26 15:43:20,BR18,1,1,1,1.0,1.0,0,0
2025-07-26 15:42:59,BR18,2,2,1,2.0,1.0,0,0
2025-07-26 15:42:56,BR09,2,3,2,2.0,3.0,0,0
2025-07-26 15:42:55,BR14,1,2,2,2.0,3.0,0,0
2025-07-26 15:42:52,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:42:52,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 15:42:50,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:42:43,BR13,1,3,2,1.0,3.0,0,0
2025-07-26 15:51:46,BR22,1,1,1,1.0,1.0,0,0
2025-07-26 15:51:41,BR11,1,2,2,2.0,3.0,0,0
2025-07-26 15:51:33,BR18,2,1,1,1.0,1.0,0,0
2025-07-26 15:51:31,BR18,1,2,1,1.0,1.0,0,0
2025-07-26 15:51:30,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:51:21,BR11,2,3,2,2.0,2.0,0,0
2025-07-26 15:51:20,BR01,2,1,1,1.0,1.0,0,0
2025-07-26 15:50:53,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 15:50:44,BR13,1,2,2,2.0,2.0,0,0
2025-07-26 15:50:43,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:50:32,BR16,1,2,1,1.0,1.0,0,0
2025-07-26 15:50:31,BR04,1,3,2,2.0,2.0,0,0
2025-07-26 15:50:24,BR07,2,2,1,2.0,3.0,0,0
2025-07-26 15:50:11,BR05,2,2,1,1.0,1.0,0,0
2025-07-26 15:50:10,BR19,1,2,1,1.0,1.0,0,0
2025-07-26 15:50:10,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:49:59,BR02,1,2,2,1.0,1.0,0,0
2025-07-26 15:49:53,BR15,2,2,2,2.0,2.0,0,0
2025-07-26 15:49:51,BR23,1,1,1,1.0,1.0,0,0
2025-07-26 15:49:45,BR17,2,1,1,1.0,1.0,0,0
2025-07-26 15:49:44,BR06,1,2,2,2.0,2.0,0,0
2025-07-26 15:49:44,BR12,1,2,2,3.0,3.0,0,0
2025-07-26 15:49:42,BR08,1,3,3,3.0,3.0,0,0
2025-07-26 15:49:16,BR21,1,1,1,1.0,1.0,0,0
2025-07-26 15:49:16,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 15:49:10,BR08,2,2,1,3.0,3.0,0,0
2025-07-26 15:49:08,BR10,2,3,2,2.0,3.0,0,0
2025-07-26 15:49:03,BR23,2,1,1,1.0,1.0,0,0
2025-07-26 15:49:02,BR15,1,1,2,2.0,2.0,0,0
2025-07-26 15:49:00,BR21,2,1,1,2.0,1.0,0,0
2025-07-26 15:48:58,BR17,1,1,1,1.0,1.0,0,0
2025-07-26 15:48:58,BR12,2,3,2,2.0,2.0,0,0
2025-07-26 15:48:54,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:48:41,BR06,2,2,1,1.0,2.0,0,0
2025-07-26 15:48:40,BR03,1,2,2,1.0,1.0,0,0
2025-07-26 15:48:34,BR13,2,2,2,2.0,2.0,0,0
2025-07-26 15:48:20,BR05,1,3,3,3.0,2.0,0,0
2025-07-26 15:48:11,BR16,2,1,1,2.0,1.0,0,0
2025-07-26 15:48:01,BR04,2,2,1,1.0,1.0,0,0
2025-07-26 15:48:00,BR07,1,2,2,2.0,2.0,0,0
2025-07-26 15:47:57,BR09,1,3,3,3.0,3.0,0,0
2025-07-26 15:47:51,BR11,1,4,2,1.0,2.0,0,0
2025-07-26 15:47:48,BR20,1,2,1,1.0,1.0,0,0
2025-07-26 15:47:40,BR14,2,2,2,3.0,3.0,0,0
2025-07-26 15:56:43,BR03,1,1,2,1.0,2.0,0,0
2025-07-26 15:56:42,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 15:56:42,BR16,2,2,1,2.0,1.0,0,0
2025-07-26 15:56:39,BR05,1,3,3,2.0,3.0,0,0
2025-07-26 15:56:21,BR07,1,2,2,3.0,2.0,0,0
2025-07-26 15:56:19,BR04,2,1,1,1.0,1.0,0,0
2025-07-26 15:56:15,BR13,2,2,2,2.0,2.0,0,0
2025-07-26 15:56:07,BR24,1,1,1,1.0,1.0,0,0
2025-07-26 15:55:59,BR09,1,2,3,2.0,3.0,0,0
2025-07-26 15:55:58,BR22,1,2,1,1.0,1.0,0,0
2025-07-26 15:55:56,BR11,1,4,2,2.0,3.0,0,0
2025-07-26 15:55:41,BR14,2,2,2,2.0,2.0,0,0
2025-07-26 15:55:20,BR18,1,2,1,1.0,1.0,0,0
2025-07-26 15:55:10,BR22,2,1,1,2.0,1.0,0,0
2025-07-26 15:55:08,BR14,1,2,2,2.0,1.0,0,0
2025-07-26 15:55:05,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 15:55:02,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 15:55:02,BR09,2,3,2,3.0,3.0,0,0
2025-07-26 15:54:59,BR13,1,2,2,3.0,3.0,0,0
2025-07-26 15:54:42,BR16,1,2,1,1.0,2.0,0,0
2025-07-26 15:54:33,BR04,1,1,2,1.0,2.0,0,0
2025-07-26 15:54:30,BR07,2,2,2,1.0,2.0,0,0
2025-07-26 15:54:18,BR15,2,2,1,2.0,1.0,0,0
2025-07-26 15:54:17,BR03,2,1,1,1.0,1.0,0,0
2025-07-26 15:54:05,BR10,1,3,2,2.0,3.0,0,0
2025-07-26 15:54:02,BR06,1,2,3,3.0,3.0,0,0
2025-07-26 15:53:58,BR12,1,3,2,2.0,3.0,0,0
2025-07-26 15:53:52,BR02,1,2,2,2.0,2.0,0,0
2025-07-26 15:53:31,BR21,1,1,1,1.0,1.0,0,0
2025-07-26 15:53:25,BR21,2,1,1,2.0,1.0,0,0
2025-07-26 15:53:25,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 15:53:15,BR17,1,2,1,1.0,1.0,0,0
2025-07-26 15:53:05,BR12,2,2,2,2.0,2.0,0,0
2025-07-26 15:53:03,BR08,2,3,2,2.0,3.0,0,0
2025-07-26 15:52:57,BR15,1,2,2,1.0,1.0,0,0
2025-07-26 15:52:50,BR23,2,1,1,2.0,1.0,0,0
2025-07-26 15:52:49,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 15:52:46,BR06,2,2,1,1.0,1.0,0,0
2025-07-26 15:52:40,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 15:52:40,BR03,1,2,2,2.0,2.0,0,0
2025-07-26 16:11:48,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 16:11:38,BR09,1,3,3,2.0,3.0,0,0
2025-07-26 16:11:37,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 16:11:27,BR16,2,2,1,1.0,1.0,0,0
2025-07-26 16:11:22,BR11,1,3,2,2.0,2.0,0,0
2025-07-26 16:11:18,BR18,1,1,2,1.0,1.0,0,0
2025-07-26 16:11:09,BR24,1,1,2,1.0,1.0,0,0
2025-07-26 16:11:00,BR14,1,3,2,1.0,1.0,0,0
2025-07-26 16:10:58,BR22,2,1,1,1.0,1.0,0,0
2025-07-26 16:10:58,BR14,2,1,2,1.0,1.0,0,0
2025-07-26 16:10:57,BR22,1,1,1,1.0,1.0,0,0
2025-07-26 16:10:37,BR04,1,2,1,2.0,2.0,0,0
2025-07-26 16:10:36,BR20,2,1,1,1.0,1.0,0,0
2025-07-26 16:10:24,BR16,1,1,1,2.0,1.0,0,0
2025-07-26 16:10:18,BR04,2,2,1,1.0,2.0,0,0
2025-07-26 16:10:15,BR13,1,3,2,2.0,2.0,0,0
2025-07-26 16:10:10,BR24,2,1,1,2.0,1.0,0,0
2025-07-26 16:10:10,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 16:09:59,BR06,1,2,3,2.0,3.0,0,0
2025-07-26 16:09:47,BR02,1,1,2,1.0,1.0,0,0
2025-07-26 16:09:43,BR19,1,1,2,1.0,1.0,0,0
2025-07-26 16:09:26,BR08,1,2,2,3.0,2.0,0,0
2025-07-26 16:09:26,BR06,2,2,1,1.0,1.0,0,0
2025-07-26 16:09:24,BR10,2,2,1,2.0,2.0,0,0
2025-07-26 16:09:23,BR08,2,2,1,2.0,3.0,0,0
2025-07-26 16:09:21,BR23,2,1,1,1.0,1.0,0,0
2025-07-26 16:09:19,BR12,1,3,1,2.0,3.0,0,0
2025-07-26 16:09:16,BR23,1,1,1,1.0,1.0,0,0
2025-07-26 16:09:14,BR15,2,2,1,1.0,1.0,0,0
2025-07-26 16:09:14,BR21,2,1,1,1.0,1.0,0,0
2025-07-26 16:09:12,BR21,1,1,1,1.0,1.0,0,0
2025-07-26 16:09:09,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 16:08:59,BR15,1,2,1,1.0,1.0,0,0
2025-07-26 16:08:54,BR17,1,1,1,1.0,1.0,0,0
2025-07-26 16:08:33,BR03,1,1,2,1.0,1.0,0,0
2025-07-26 16:08:30,BR16,2,1,1,1.0,1.0,0,0
2025-07-26 16:08:26,BR05,1,2,2,2.0,2.0,0,0
2025-07-26 16:08:22,BR07,1,2,3,2.0,3.0,0,0
2025-07-26 16:07:58,BR09,1,2,2,2.0,2.0,0,0
2025-07-26 16:07:55,BR20,1,1,1,1.0,1.0,0,0
2025-07-26 16:07:41,BR13,2,2,2,2.0,1.0,0,0
2025-07-26 16:16:49,BR17,2,1,1,1.0,1.0,0,0
2025-07-26 16:16:46,BR03,1,1,2,1.0,2.0,0,0
2025-07-26 16:16:42,BR19,1,2,1,1.0,1.0,0,0
2025-07-26 16:16:40,BR23,2,1,1,2.0,1.0,0,0
2025-07-26 16:16:35,BR07,2,2,1,2.0,2.0,0,0
2025-07-26 16:16:27,BR08,1,2,2,3.0,2.0,0,0
2025-07-26 16:16:22,BR19,2,1,1,1.0,1.0,0,0
2025-07-26 16:16:21,BR08,2,2,2,1.0,1.0,0,0
2025-07-26 16:16:16,BR05,2,1,1,1.0,2.0,0,0
2025-07-26 16:16:13,BR01,1,1,1,1.0,1.0,0,0
2025-07-26 16:16:06,BR02,2,1,1,1.0,1.0,0,0
2025-07-26 16:16:00,BR05,1,2,1,2.0,2.0,0,0
2025-07-26 16:15:55,BR13,2,2,1,1.0,2.0,0,0
2025-07-26 16:15:45,BR09,2,2,1,1.0,2.0,0,0
2025-07-26 16:15:42,BR07,1,3,3,2.0,2.0,0,0
2025-07-26 16:15:19,BR16,2,1,1,1.0,1.0,0,0
2025-07-26 16:15:18,BR14,2,2,2,1.0,2.0,0,0
2025-07-26 16:15:16,BR24,2,1,1,1.0,1.0,0,0
2025-07-26 16:15:12,BR11,1,3,3,2.0,2.0,0,0
